"","00","01","10","11"
"EV_n",0.722582067948372,0.727813706914124,0.723776172835513,0.730593736833814
"EV_y",0.277417932051628,0.272186293085876,0.276223827164487,0.269406263166186
"SD_n",0.00757107229606404,0.0116962145450491,0.0139653401255463,0.0201849361783484
"SD_y",0.00757107229606404,0.0116962145450491,0.0139653401255463,0.0201849361783484
"post.theta_n",2526.21260424474,1053.21260424474,741.21260424474,352.21260424474
"post.theta_y",969.878312344731,393.878312344731,282.878312344731,129.878312344731
"opt.theta_n",76.2126042447396,NA,NA,NA
"opt.theta_y",28.8783123447307,NA,NA,NA
"max.spread_n",0.375491187746797,NA,NA,NA
"max.spread_y",0.375491187746802,NA,NA,NA
