"","0","1"
"EV_0",0.397106870837339,0.404947796138685
"EV_A",0.105855885700122,0.103161412212921
"EV_B",0.193881148098964,0.177735158890719
"EV_C",0.0587692188043573,0.0688238342528988
"EV_AB",0.0723544371541289,0.0703884492428424
"EV_AC",0.0122964452462407,0.0120777364071295
"EV_BC",0.0806789510412882,0.0702256046491902
"EV_ABC",0.079057043117559,0.0926400082056133
"SD_0",0.0110509820152701,0.00754631122446006
"SD_A",0.00694845533821788,0.00467598857041256
"SD_B",0.00892882547934395,0.00587692559454025
"SD_C",0.00531190163062898,0.00389173281332433
"SD_AB",0.0058512765498049,0.00393241290607189
"SD_AC",0.0024890298371976,0.00167923631767571
"SD_BC",0.00615092919353629,0.00392820544411187
"SD_ABC",0.00609415720448295,0.00445704238335163
"post.theta_0",778.093529044083,1713.09352904408
"post.theta_A",207.414642564151,436.414642564151
"post.theta_B",379.891857376689,751.891857376689
"post.theta_C",115.152751606197,291.152751606197
"post.theta_AB",141.771708025458,297.771708025458
"post.theta_AC",24.0937268503316,51.0937268503316
"post.theta_BC",158.082809302498,297.082809302498
"post.theta_ABC",154.904833415307,391.904833415307
"opt.theta_0",32.0935290440831,NA
"opt.theta_A",8.41464256415068,NA
"opt.theta_B",14.8918573766888,NA
"opt.theta_C",5.15275160619695,NA
"opt.theta_AB",5.77170802545795,NA
"opt.theta_AC",1.09372685033159,NA
"opt.theta_BC",6.08280930249782,NA
"opt.theta_ABC",6.90483341530667,NA
"max.spread_0",0.421616479359209,NA
"max.spread_A",0.231793753609171,NA
"max.spread_B",1.0905214553232,NA
"max.spread_C",1.09246140856315,NA
"max.spread_AB",0.200945453159861,NA
"max.spread_AC",0.0524699793595128,NA
"max.spread_BC",1.03712736935293,NA
"max.spread_ABC",1.28733846563905,NA
