"","0","1"
"EV_0",0.401515963146875,0.402920261224816
"EV_A",0.106729485700332,0.102848329555161
"EV_B",0.182322532928021,0.18296052237304
"EV_C",0.0654632735009208,0.0657908530421959
"EV_AB",0.0732035934354234,0.0700703874055194
"EV_AC",0.00910776040594248,0.0134164021298138
"EV_BC",0.0792245859488258,0.0710643879392227
"EV_ABC",0.0824328049336592,0.0909288563302315
"SD_0",0.0113101837207316,0.00745256041469023
"SD_A",0.00712402891641325,0.00461542120552126
"SD_B",0.00890847065425415,0.00587462299974893
"SD_C",0.00570675215973988,0.00376690442422894
"SD_AB",0.00600966601169155,0.00387857401001823
"SD_AC",0.00219185074878955,0.00174809392600589
"SD_BC",0.00623158914609794,0.00390389924995934
"SD_ABC",0.0063454283398926,0.00436847229140935
"post.theta_0",753.854676641602,1744.8546766416
"post.theta_A",200.386857100664,445.386857100664
"post.theta_B",342.314395242745,792.314395242745
"post.theta_C",122.908674639382,284.908674639382
"post.theta_AB",137.441288325759,303.441288325759
"post.theta_AC",17.1000119694852,58.1000119694852
"post.theta_BC",148.745828570382,307.745828570382
"post.theta_ABC",154.769327278757,393.769327278757
"opt.theta_0",35.8546766416021,NA
"opt.theta_A",9.38685710066416,NA
"opt.theta_B",16.3143952427451,NA
"opt.theta_C",5.90867463938199,NA
"opt.theta_AB",6.44128832575873,NA
"opt.theta_AC",1.10001196948522,NA
"opt.theta_BC",6.7458285703819,NA
"opt.theta_ABC",7.76932727875661,NA
"max.spread_0",0.0748450262821383,NA
"max.spread_A",0.330608001640509,NA
"max.spread_B",0.0431566937172342,NA
"max.spread_C",0.0345779413019315,NA
"max.spread_AB",0.316861850341918,NA
"max.spread_AC",1.09357924527075,NA
"max.spread_BC",0.805111474724542,NA
"max.spread_ABC",0.792993298047773,NA
