"","0","1"
"EV_0",0.400507968643223,0.407102755373618
"EV_A",0.102088649217507,0.108402897613221
"EV_B",0.180336190094026,0.188380214423272
"EV_C",0.0658760390287783,0.0652750300857439
"EV_AB",0.0752394562857362,0.0611942988167057
"EV_AC",0.0126132968629922,0.011061161182125
"EV_BC",0.074409974924633,0.0713609486539944
"EV_ABC",0.0889284249431045,0.08722269385132
"SD_0",0.00747763769729217,0.0112325950398994
"SD_A",0.00462032569314362,0.00710792987769346
"SD_B",0.00586714006804423,0.00893989300834975
"SD_C",0.00378558608228303,0.00564746863365132
"SD_AB",0.00402535883629156,0.00548001447386159
"SD_AC",0.0017030408955881,0.00239124151539211
"SD_BC",0.00400490337990506,0.00588561898252755
"SD_ABC",0.00434373857667474,0.00645112607937539
"post.theta_0",1719.39535229656,778.395352296556
"post.theta_A",438.270303538404,207.270303538404
"post.theta_B",774.189857317793,360.189857317793
"post.theta_C",282.808244034434,124.808244034434
"post.theta_AB",323.005736653035,117.005736653035
"post.theta_AC",54.1493445856623,21.1493445856623
"post.theta_BC",319.444742843276,136.444742843276
"post.theta_ABC",381.772979579427,166.772979579427
"opt.theta_0",35.3953522965561,NA
"opt.theta_A",9.27030353840437,NA
"opt.theta_B",16.1898573177932,NA
"opt.theta_C",5.80824403443394,NA
"opt.theta_AB",6.00573665303479,NA
"opt.theta_AC",1.14934458566226,NA
"opt.theta_BC",6.44474284327614,NA
"opt.theta_ABC",7.77297957942717,NA
"max.spread_0",0.352469518847081,NA
"max.spread_A",0.538379161127294,NA
"max.spread_B",0.543256997383951,NA
"max.spread_C",0.0637130771667394,NA
"max.spread_AB",1.47760187956303,NA
"max.spread_AC",0.379098343754833,NA
"max.spread_BC",0.308277577149997,NA
"max.spread_ABC",0.158013198509952,NA
