"","0","1"
"EV_0",0.402889867895103,0.401552787154191
"EV_A",0.105409945437855,0.100531718369969
"EV_B",0.179303330278418,0.191287293031287
"EV_C",0.0642227663659328,0.0693060975834717
"EV_AB",0.0727375576118995,0.0667214611280416
"EV_AC",0.011254333713978,0.0143199742391305
"EV_BC",0.0746262794549186,0.0706847678438484
"EV_ABC",0.0895559192418952,0.0855959006500603
"SD_0",0.00741352595729235,0.01144635317633
"SD_A",0.00464148815518811,0.00702145917086877
"SD_B",0.00579815649429175,0.0091838142129869
"SD_C",0.00370540054691111,0.00593023703049245
"SD_AB",0.00392541078427815,0.00582668189952449
"SD_AC",0.00159443423305235,0.00277409922831377
"SD_BC",0.00397199684999396,0.00598449269248917
"SD_ABC",0.00431596789800317,0.00653248559029128
"post.theta_0",1763.1054053776,736.105405377605
"post.theta_A",461.289447543088,184.289447543088
"post.theta_B",784.65778369585,350.65778369585
"post.theta_C",281.048285278696,127.048285278696
"post.theta_AB",318.310265953114,122.310265953114
"post.theta_AC",49.2506220340202,26.2506220340202
"post.theta_BC",326.575590936537,129.575590936537
"post.theta_ABC",391.909893698433,156.909893698433
"opt.theta_0",36.1054053776047,NA
"opt.theta_A",9.28944754308846,NA
"opt.theta_B",16.6577836958502,NA
"opt.theta_C",6.0482852786961,NA
"opt.theta_AB",6.31026595311357,NA
"opt.theta_AC",1.2506220340202,NA
"opt.theta_BC",6.57559093653729,NA
"opt.theta_ABC",7.90989369843344,NA
"max.spread_0",0.0708955095331404,NA
"max.spread_A",0.418267092485859,NA
"max.spread_B",0.79989228299896,NA
"max.spread_C",0.527555252748378,NA
"max.spread_AB",0.616903128274217,NA
"max.spread_AC",0.701755074618071,NA
"max.spread_BC",0.395873625362859,NA
"max.spread_ABC",0.365030701943624,NA
