"","0","1"
"EV_0",0.40599504379979,0.398910609123855
"EV_A",0.10748557230963,0.100410835639167
"EV_B",0.181516872988908,0.18406326056911
"EV_C",0.0609704214046979,0.0705470044420101
"EV_AB",0.0697020786416716,0.0723373917529475
"EV_AC",0.0149847171037562,0.00920161914595656
"EV_BC",0.0739024187993044,0.0730623918967359
"EV_ABC",0.0854428749522418,0.0914668874302174
"SD_0",0.0087526073026755,0.00885064758356987
"SD_A",0.00552032634525283,0.00543225467184472
"SD_B",0.00686982081467483,0.00700453844703656
"SD_C",0.0042646292172777,0.00462829175674953
"SD_AB",0.00453853755639284,0.0046821375935933
"SD_AC",0.00216534849276457,0.00172580806668421
"SD_BC",0.00466272438395382,0.00470370328324969
"SD_ABC",0.00498224854108753,0.00521038786848639
"post.theta_0",1277.66990327356,1220.66990327356
"post.theta_A",338.258022784808,307.258022784808
"post.theta_B",571.235164310587,563.235164310587
"post.theta_C",191.874441839501,215.874441839501
"post.theta_AB",219.353042447452,221.353042447452
"post.theta_AC",47.1570339217715,28.1570339217715
"post.theta_BC",232.5715491383,223.5715491383
"post.theta_ABC",268.889464151882,279.889464151882
"opt.theta_0",35.6699032735576,NA
"opt.theta_A",9.25802278480838,NA
"opt.theta_B",16.2351643105875,NA
"opt.theta_C",5.8744418395011,NA
"opt.theta_AB",6.35304244745234,NA
"opt.theta_AC",1.15703392177147,NA
"opt.theta_BC",6.57154913830037,NA
"opt.theta_ABC",7.88946415188247,NA
"max.spread_0",0.402450269664034,NA
"max.spread_A",0.645942418450882,NA
"max.spread_B",0.183531904585248,NA
"max.spread_C",1.07687710992616,NA
"max.spread_AB",0.285804788522431,NA
"max.spread_AC",1.48621569691322,NA
"max.spread_BC",0.0896848758582565,NA
"max.spread_ABC",0.591016125358627,NA
