"","0","1"
"EV_0",0.39650754516256,0.411591219512315
"EV_A",0.105649530960022,0.10149967890219
"EV_B",0.179019597130985,0.188455886615243
"EV_C",0.0687277002014687,0.0610876987104843
"EV_AB",0.0720918244628121,0.0693461596923586
"EV_AC",0.0140055597302779,0.00930693298405946
"EV_BC",0.0767028666858851,0.0686062000706491
"EV_ABC",0.0872953756659892,0.0901062235127007
"SD_0",0.00801728107446015,0.00987051921709301
"SD_A",0.00503794144515475,0.00605701749085839
"SD_B",0.0062832182048361,0.0078438322116237
"SD_C",0.00414638579241394,0.00480348868678648
"SD_AB",0.00423897610201418,0.0050953341466987
"SD_AC",0.00192598511940969,0.00192592881306377
"SD_BC",0.00436156150024848,0.00507009070855509
"SD_ABC",0.00462621916993671,0.00574301719538009
"post.theta_0",1475.71966130827,1022.71966130827
"post.theta_A",393.205859378495,252.205859378495
"post.theta_B",666.274179315733,468.274179315733
"post.theta_C",255.790387096484,151.790387096484
"post.theta_AB",268.310966783091,172.310966783091
"post.theta_AC",52.1258173110549,23.1258173110549
"post.theta_BC",285.472319071915,170.472319071915
"post.theta_ABC",324.895462351863,223.895462351863
"opt.theta_0",35.7196613082726,NA
"opt.theta_A",9.20585937849489,NA
"opt.theta_B",16.2741793157332,NA
"opt.theta_C",5.79038709648417,NA
"opt.theta_AB",6.31096678309069,NA
"opt.theta_AC",1.12581731105487,NA
"opt.theta_BC",6.47231907191463,NA
"opt.theta_ABC",7.89546235186257,NA
"max.spread_0",0.843238078685273,NA
"max.spread_A",0.374030411627946,NA
"max.spread_B",0.667958930284779,NA
"max.spread_C",0.853643423574242,NA
"max.spread_AB",0.294147579981296,NA
"max.spread_AC",1.21981613000404,NA
"max.spread_BC",0.858456868000123,NA
"max.spread_ABC",0.271075684619681,NA
