"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.27175759523112,1.02671135025341,0.0146451557738257,2394.82787162266,3.92350340617178,6.38904329881617,7.93040253038198
"u1",5.09299573425944,1.02835205559753,0.0146835617720359,2385.82369863913,2.74557607627601,5.20782033456594,6.76322288342744
"Deviance",6642.1354725179,1.78832462945763,0.0151564793105189,10140.6263204795,6640.32624562745,6641.60575295824,6646.92184094142
"",1,0,0,2.22044604925031e-16,1,1,1
"",-3321.11536852537,NA,NA,NA,NA,NA,NA
"u0",6.27175759523112,1.02671135025341,0.0146451557738257,2394.82787162266,3.92350340617178,6.38904329881617,7.93040253038198
"u1",5.09299573425944,1.02835205559753,0.0146835617720359,2385.82369863913,2.74557607627601,5.20782033456594,6.76322288342744
"Deviance",6642.1354725179,1.78832462945763,0.0151564793105189,10140.6263204795,6640.32624562745,6641.60575295824,6646.92184094142
"",1,0,0,2.22044604925031e-16,1,1,1
