"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.2953700080568,0.968936301886187,0.014224731281619,1566.71353137053,4.02592841902281,6.41685017293679,7.83457653202153
"u1",5.95721152207898,0.967906956290663,0.0142101202891164,1585.82626807049,3.69077929198879,6.07804281915591,7.4953261230657
"Deviance",8188.88080725745,1.98835093671826,0.0203582579898321,4091.50613602493,8186.45976173276,8188.4045006598,8193.9922381147
"",1,0,0,2.22044604925031e-16,1,1,1
"",-4094.77473784464,NA,NA,NA,NA,NA,NA
"u0",6.2953700080568,0.968936301886187,0.014224731281619,1566.71353137053,4.02592841902281,6.41685017293679,7.83457653202153
"u1",5.95721152207898,0.967906956290663,0.0142101202891164,1585.82626807049,3.69077929198879,6.07804281915591,7.4953261230657
"Deviance",8188.88080725745,1.98835093671826,0.0203582579898321,4091.50613602493,8186.45976173276,8188.4045006598,8193.9922381147
"",1,0,0,2.22044604925031e-16,1,1,1
