"","0","1"
"EV_n",0.728341070109552,0.707822240808737
"EV_y",0.271658929890448,0.292177759191263
"SD_n",0.00635629641470726,0.0135031506201144
"SD_y",0.00635629641470726,0.0135031506201144
"post.theta_n",3566.12540654793,802.12540654793
"post.theta_y",1330.10460559671,331.104605596708
"opt.theta_n",0.125406547930333,NA
"opt.theta_y",0.104605596707622,NA
"max.spread_n",1.03320244842853,NA
"max.spread_y",1.03320244842854,NA
