"","000","100","010","001","110","101","011","111"
"EV_n",0.554688919134349,0.596911961890161,0.567842463644676,0.591207290474911,0.545332207186911,0.589832754879525,0.57530308837908,0.613271365790762
"EV_y",0.445311080865651,0.403088038109839,0.432157536355324,0.408792709525089,0.454667792813089,0.410167245120475,0.42469691162092,0.386728634209238
"SD_n",0.0170551126942791,0.0161878551588117,0.0206732118236085,0.0131756646201017,0.0198828588081624,0.0124604869623292,0.0157721395455288,0.0154530352424926
"SD_y",0.0170551126942791,0.0161878551588117,0.0206732118236084,0.0131756646201017,0.0198828588081624,0.0124604869623292,0.0157721395455288,0.0154530352424926
"post.theta_n",470.480438182643,547.480438182643,325.480438182643,822.480438182643,341.480438182643,918.480438182643,564.480438182643,608.480438182643
"post.theta_y",377.707477517706,369.707477517706,247.707477517706,568.707477517706,284.707477517706,638.707477517706,416.707477517706,383.707477517706
"opt.theta_n",134.480438182643,NA,NA,NA,NA,NA,NA,NA
"opt.theta_y",97.7074775177064,NA,NA,NA,NA,NA,NA,NA
"max.spread_n",2.6979440635699,NA,NA,NA,NA,NA,NA,NA
"max.spread_y",2.6979440635699,NA,NA,NA,NA,NA,NA,NA
