"","000","100","010","001","110","101","011","111"
"EV_n",0.580055614703,0.634433828077497,0.826297827376828,0.301457144525012,0.634433828077497,0.958134411551777,0.634433828077497,0.599687410793007
"EV_y",0.419944385297,0.365566171922503,0.173702172623172,0.698542855474988,0.365566171922503,0.0418655884482225,0.365566171922503,0.400312589206993
"SD_n",0.00709214680588982,0.348891117034717,0.222265696808377,0.269222175188983,0.348891117034717,0.0671145316654948,0.348891117034717,0.0142578665908844
"SD_y",0.00709214680588982,0.348891117034717,0.222265696808377,0.269222175188983,0.348891117034717,0.0671145316654948,0.348891117034717,0.0142578665908844
"post.theta_n",2808.57437838638,0.574378386383826,1.57437838638383,0.574378386383826,0.574378386383826,7.57437838638383,0.574378386383826,707.574378386384
"post.theta_y",2033.33096171524,0.330961715237717,0.330961715237717,1.33096171523772,0.330961715237717,0.330961715237717,0.330961715237717,472.330961715238
"opt.theta_n",0.574378386383826,NA,NA,NA,NA,NA,NA,NA
"opt.theta_y",0.330961715237717,NA,NA,NA,NA,NA,NA,NA
"max.spread_n",5.6021456118072,NA,NA,NA,NA,NA,NA,NA
"max.spread_y",5.6021456118072,NA,NA,NA,NA,NA,NA,NA
