"","000","100","010","001","110","101","011","111"
"EV_n",0.746429210373362,0.704888481426025,0.72363722668453,0.743591980486193,0.709901113620041,0.722849459205009,0.707266135414004,0.685653448675181
"EV_y",0.253570789626638,0.295111518573975,0.27636277331547,0.256408019513807,0.290098886379959,0.277150540794991,0.292733864585996,0.314346551324819
"SD_n",0.00991596104988985,0.0129839090334526,0.0116799625096533,0.0172071487320389,0.0219370490483406,0.022872510999258,0.0124958335853014,0.0282043741536397
"SD_y",0.00991596104988985,0.0129839090334526,0.0116799625096533,0.0172071487320389,0.0219370490483406,0.022872510999258,0.0124958335853014,0.0282043741536397
"post.theta_n",1436.08841617053,869.088416170529,1060.08841617053,478.088416170529,303.088416170529,276.088416170529,937.088416170529,185.088416170529
"post.theta_y",487.856140409995,363.856140409995,404.856140409995,164.856140409995,123.856140409995,105.856140409995,387.856140409995,84.8561404099954
"opt.theta_n",147.088416170529,NA,NA,NA,NA,NA,NA,NA
"opt.theta_y",57.8561404099954,NA,NA,NA,NA,NA,NA,NA
"max.spread_n",2.54268858516446,NA,NA,NA,NA,NA,NA,NA
"max.spread_y",2.54268858516446,NA,NA,NA,NA,NA,NA,NA
