"","000","100","010","001","110","101","011","111"
"EV_n",0.720154596219375,0.766166812942618,0.769000824592903,0.783355802875145,0.780015168427067,0.747031723850764,0.755322220810999,0.756392634638175
"EV_y",0.279845403780625,0.233833187057382,0.230999175407097,0.216644197124855,0.219984831572933,0.252968276149236,0.244677779189001,0.243607365361825
"SD_n",0.0134032822449886,0.0156570792712889,0.0222501416906626,0.00832992672931368,0.0245021787403133,0.0109197612760953,0.0172536896465946,0.020491685315565
"SD_y",0.0134032822449886,0.0156570792712889,0.0222501416906626,0.00832992672931368,0.0245021787403133,0.0109197612760953,0.0172536896465946,0.020491685315565
"post.theta_n",807.160718189926,559.160718189926,275.160718189926,1915.16071818993,222.160718189926,1183.16071818993,468.160718189926,331.160718189926
"post.theta_y",313.65517665725,170.65517665725,82.6551766572504,529.65517665725,62.6551766572504,400.65517665725,151.65517665725,106.65517665725
"opt.theta_n",147.160718189926,NA,NA,NA,NA,NA,NA,NA
"opt.theta_y",46.6551766572504,NA,NA,NA,NA,NA,NA,NA
"max.spread_n",4.00492700997714,NA,NA,NA,NA,NA,NA,NA
"max.spread_y",4.00492700997714,NA,NA,NA,NA,NA,NA,NA
