"","000","100","010","001","110","101","011","111"
"EV_n",0.758947401720438,0.752844325378547,0.739207248478963,0.785457015751621,0.761758540044611,0.753687584719416,0.758379622329058,0.700514091578955
"EV_y",0.241052598279562,0.247155674621453,0.260792751521037,0.214542984248378,0.238241459955389,0.246312415280584,0.241620377670942,0.299485908421045
"SD_n",0.0146121561023859,0.0193718585403179,0.0177506934890347,0.00887004506931444,0.0219746192052495,0.0136741798936359,0.0119984412583498,0.0175669485582268
"SD_y",0.0146121561023859,0.0193718585403179,0.0177506934890347,0.00887004506931444,0.0219746192052495,0.0136741798936359,0.0119984412583498,0.0175669485582268
"post.theta_n",649.530292147475,372.530292147475,451.530292147475,1681.53029214747,285.530292147475,747.530292147475,964.530292147475,475.530292147475
"post.theta_y",206.300152327428,122.300152327428,159.300152327428,459.300152327428,89.3001523274281,244.300152327428,307.300152327428,203.300152327428
"opt.theta_n",130.530292147475,NA,NA,NA,NA,NA,NA,NA
"opt.theta_y",43.3001523274281,NA,NA,NA,NA,NA,NA,NA
"max.spread_n",4.3163560570779,NA,NA,NA,NA,NA,NA,NA
"max.spread_y",4.31635605707791,NA,NA,NA,NA,NA,NA,NA
