"","000","100","010","001","110","101","011","111"
"EV_n",0.766322583464741,0.735219419418717,0.763115006223924,0.785801381459987,0.757090279344999,0.763272433828089,0.783637103665286,0.760133140267955
"EV_y",0.233677416535259,0.264780580581283,0.236884993776076,0.214198618540013,0.242909720655001,0.236727566171911,0.216362896334714,0.239866859732045
"SD_n",0.00738491720569512,0.011021797908993,0.0153270748572896,0.0154899740528184,0.0197704325885469,0.0211875585942164,0.0231818859471048,0.0267136948255306
"SD_y",0.00738491720569512,0.011021797908993,0.0153270748572896,0.0154899740528184,0.0197704325885469,0.0211875585942164,0.0231818859471048,0.0267136948255306
"post.theta_n",2515.45437239505,1177.45437239505,586.454372395047,550.454372395047,355.454372395047,306.454372395047,246.454372395047,193.454372395047
"post.theta_y",767.04626985672,424.04626985672,182.04626985672,150.04626985672,114.04626985672,95.04626985672,68.04626985672,61.04626985672
"opt.theta_n",168.454372395047,NA,NA,NA,NA,NA,NA,NA
"opt.theta_y",52.04626985672,NA,NA,NA,NA,NA,NA,NA
"max.spread_n",2.66066370879171,NA,NA,NA,NA,NA,NA,NA
"max.spread_y",2.6606637087917,NA,NA,NA,NA,NA,NA,NA
