"","000","100","010","001","110","101","011","111"
"EV_n",0.569671837413812,0.548633461876809,0.603396820289637,0.582376776544628,0.607757909898377,0.578680138537393,0.565974079099684,0.591228097759829
"EV_y",0.430328162586188,0.451366538123191,0.396603179710362,0.417623223455372,0.392242090101623,0.421319861462607,0.434025920900316,0.408771902240171
"SD_n",0.0208704538648993,0.0167960016304996,0.0165584657436592,0.0185499793074297,0.0134856773454193,0.0157104581936878,0.0147780383271257,0.0116397572473578
"SD_y",0.0208704538648993,0.0167960016304996,0.0165584657436592,0.0185499793074297,0.0134856773454193,0.0157104581936878,0.0147780383271257,0.0116397572473578
"post.theta_n",320.046542432102,481.046542432102,526.046542432102,411.046542432102,796.046542432102,571.046542432102,636.046542432102,1054.0465424321
"post.theta_y",241.762066336492,395.762066336492,345.762066336492,294.762066336492,513.762066336492,415.762066336492,487.762066336492,728.762066336492
"opt.theta_n",159.046542432102,NA,NA,NA,NA,NA,NA,NA
"opt.theta_y",114.762066336492,NA,NA,NA,NA,NA,NA,NA
"max.spread_n",2.74487480122037,NA,NA,NA,NA,NA,NA,NA
"max.spread_y",2.74487480122037,NA,NA,NA,NA,NA,NA,NA
