"","000","100","010","001","110","101","011","111"
"EV_n",0.792005918631439,0.742683034152919,0.759827910147324,0.760242725106314,0.780380560045382,0.755887362048261,0.791726315541335,0.766411402095739
"EV_y",0.207994081368561,0.257316965847081,0.240172089852676,0.239757274893687,0.219619439954618,0.244112637951739,0.208273684458665,0.233588597904261
"SD_n",0.0133519508445495,0.0106908652775387,0.0233733403006803,0.0120850397554352,0.0189148764837063,0.00913122854339051,0.0213711614609286,0.0177841824131173
"SD_y",0.0133519508445495,0.0106908652775387,0.0233733403006803,0.0120850397554352,0.0189148764837063,0.00913122854339051,0.0213711614609286,0.0177841824131173
"post.theta_n",731.051766314207,1241.05176631421,253.051766314207,948.051766314207,373.051766314207,1672.05176631421,285.051766314207,433.051766314207
"post.theta_y",191.986495290506,429.986495290506,79.9864952905062,298.986495290506,104.986495290506,539.986495290506,74.9864952905062,131.986495290506
"opt.theta_n",169.051766314207,NA,NA,NA,NA,NA,NA,NA
"opt.theta_y",50.9864952905062,NA,NA,NA,NA,NA,NA,NA
"max.spread_n",2.8835943832717,NA,NA,NA,NA,NA,NA,NA
"max.spread_y",2.8835943832717,NA,NA,NA,NA,NA,NA,NA
