"","000","100","010","001","110","101","011","111"
"EV_n",0.725120217560636,0.760946575792796,0.71113351597283,0.744313381508688,0.721600947557261,0.828901612804563,0.715532860367615,0.712312367611821
"EV_y",0.274879782439364,0.239053424207204,0.28886648402717,0.255686618491313,0.278399052442739,0.171098387195437,0.284467139632385,0.287687632388179
"SD_n",0.0133570873860432,0.0210585752771872,0.0111639981397035,0.0189102037814623,0.0123263513885911,0.0256124348082024,0.0163310034531473,0.0184012743687883
"SD_y",0.0133570873860432,0.0210585752771872,0.0111639981397035,0.0189102037814623,0.0123263513885911,0.0256124348082024,0.0163310034531473,0.0184012743687883
"post.theta_n",809.376110925367,311.376110925367,1171.37611092537,395.376110925367,953.376110925367,178.376110925367,545.376110925367,430.376110925367
"post.theta_y",306.819647135517,97.8196471355167,475.819647135517,135.819647135517,367.819647135517,36.8196471355167,216.819647135517,173.819647135517
"opt.theta_n",53.376110925367,NA,NA,NA,NA,NA,NA,NA
"opt.theta_y",18.8196471355167,NA,NA,NA,NA,NA,NA,NA
"max.spread_n",4.21506788217161,NA,NA,NA,NA,NA,NA,NA
"max.spread_y",4.2150678821716,NA,NA,NA,NA,NA,NA,NA
