"","AA","AB","BA","BB"
"EV_absent",0.732180214336156,0.693352892778429,0.70270740577622,0.739598959651317
"EV_present",0.267819785663844,0.306647107221571,0.29729259422378,0.260401040348683
"SD_absent",0.00645038582714512,0.0159198360899306,0.0166795759140811,0.0340707411909044
"SD_present",0.00645038582714512,0.0159198360899306,0.0166795759140811,0.0340707411909044
"post.theta_absent",3449.9681912424,580.968191242399,526.968191242399,121.9681912424
"post.theta_present",1261.94306187767,256.943061877672,222.943061877672,42.9430618776716
"opt.theta_absent",77.9681912423995,NA,NA,NA
"opt.theta_present",30.9430618776716,NA,NA,NA
"max.spread_absent",2.26042764619605,NA,NA,NA
"max.spread_present",2.26042764619605,NA,NA,NA
