"","AA","AB","BA","BB"
"EV_absent",0.698929666328585,0.737267140674194,0.738516593028934,0.719531141459034
"EV_present",0.301070333671415,0.262732859325806,0.261483406971066,0.280468858540966
"SD_absent",0.0112841641456634,0.0137163785116092,0.00869105407800334,0.0111591676955891
"SD_present",0.0112841641456634,0.0137163785116092,0.00869105407800334,0.0111591676955891
"post.theta_absent",1154.33867325753,758.338673257531,1887.33867325753,1165.33867325753
"post.theta_present",497.241920425334,270.241920425334,668.241920425334,454.241920425334
"opt.theta_absent",149.338673257531,NA,NA,NA
"opt.theta_present",57.2419204253341,NA,NA,NA
"max.spread_absent",2.77936969232621,NA,NA,NA
"max.spread_present",2.77936969232621,NA,NA,NA
