"","AA","AB","BA","BB"
"EV_absent",0.731363713958669,0.719822564856265,0.707684983370068,0.735515652216581
"EV_present",0.268636286041331,0.280177435143735,0.292315016629932,0.264484347783419
"SD_absent",0.0134841105835366,0.0119109106181736,0.0103062069263138,0.00840519465045126
"SD_present",0.0134841105835366,0.0119109106181736,0.0103062069263138,0.00840519465045126
"post.theta_absent",789.55935631208,1022.55935631208,1377.55935631208,2024.55935631208
"post.theta_present",290.012054249724,398.012054249724,569.012054249724,728.012054249724
"opt.theta_absent",211.55935631208,NA,NA,NA
"opt.theta_present",81.012054249724,NA,NA,NA
"max.spread_absent",2.09267820417177,NA,NA,NA
"max.spread_present",2.09267820417177,NA,NA,NA
