"","AA","AB","BA","BB"
"EV_absent",0.744571522882816,0.741999318595172,0.717299530578571,0.712387663291875
"EV_present",0.255428477117184,0.258000681404828,0.282700469421429,0.287612336708125
"SD_absent",0.0119796839968057,0.0130842945355721,0.00909172083338567,0.00998953253629138
"SD_present",0.0119796839968057,0.0130842945355721,0.00909172083338567,0.00998953253629138
"post.theta_absent",985.969754241339,828.969754241339,1758.96975424134,1461.96975424134
"post.theta_present",338.241183109423,288.241183109423,693.241183109423,590.241183109423
"opt.theta_absent",166.969754241339,NA,NA,NA
"opt.theta_present",62.2411831094233,NA,NA,NA
"max.spread_absent",2.06330707447273,NA,NA,NA
"max.spread_present",2.06330707447273,NA,NA,NA
