"","AA","AB","BA","BB"
"EV_absent",0.73164900381197,0.721521883340484,0.707674542484547,0.697706160050531
"EV_present",0.26835099618803,0.278478116659516,0.292325457515453,0.302293839949469
"SD_absent",0.00648960679343187,0.0344840969852355,0.0153676032253137,0.0152243239224213
"SD_present",0.00648960679343187,0.0344840969852355,0.0153676032253137,0.0152243239224213
"post.theta_absent",3410.19213895238,121.192138952383,619.192138952383,634.192138952383
"post.theta_present",1250.77523910037,46.7752391003669,255.775239100367,274.775239100367
"opt.theta_absent",104.192138952383,NA,NA,NA
"opt.theta_present",41.7752391003669,NA,NA,NA
"max.spread_absent",2.05095506342501,NA,NA,NA
"max.spread_present",2.05095506342501,NA,NA,NA
