"","00","01","10","11"
"EV_n",0.755998907456992,0.766150260972322,0.760302878254657,0.762285557394493
"EV_y",0.244001092543008,0.233849739027678,0.239697121745343,0.237714442605507
"SD_n",0.00955619409545999,0.0127221125708203,0.00773630974411578,0.010719539632576
"SD_y",0.00955619409545999,0.0127221125708203,0.00773630974411578,0.010719539632576
"post.theta_n",1526.33241617782,847.332416177825,2314.33241617782,1201.33241617782
"post.theta_y",492.628724006966,258.628724006966,729.628724006966,374.628724006966
"opt.theta_n",326.332416177825,NA,NA,NA
"opt.theta_y",102.628724006966,NA,NA,NA
"max.spread_n",0.637992044750223,NA,NA,NA
"max.spread_y",0.637992044750227,NA,NA,NA
