"","AA","AB","BA","BB"
"EV_absent",0.599595477600943,0.580741303086804,0.561227071014404,0.593008328431665
"EV_present",0.400404522399057,0.419258696913196,0.438772928985596,0.406991671568335
"SD_absent",0.0106442052717765,0.0117652063316796,0.0119827701258027,0.0128221311259841
"SD_present",0.0106442052717765,0.0117652063316796,0.0119827701258027,0.0128221311259841
"post.theta_absent",1269.94288025637,1020.94288025637,961.942880256373,869.942880256373
"post.theta_present",848.056550522483,737.056550522483,752.056550522483,597.056550522483
"opt.theta_absent",149.942880256373,NA,NA,NA
"opt.theta_present",107.056550522483,NA,NA,NA
"max.spread_absent",2.39388697637463,NA,NA,NA
"max.spread_present",2.39388697637463,NA,NA,NA
