"","00","01","10","11"
"EV_n",0.72851665869783,0.721941818111326,0.717454818645512,0.739481082711573
"EV_y",0.27148334130217,0.278058181888674,0.282545181354488,0.260518917288427
"SD_n",0.00822390605906798,0.0163457010279088,0.00856960337538579,0.0156127322304985
"SD_y",0.00822390605906798,0.0163457010279088,0.00856960337538579,0.0156127322304985
"post.theta_n",2129.6946606407,541.6946606407,1979.6946606407,583.6946606407
"post.theta_y",793.635417284179,208.635417284179,779.635417284179,205.635417284179
"opt.theta_n",216.6946606407,NA,NA,NA
"opt.theta_y",81.6354172841791,NA,NA,NA
"max.spread_n",1.23673692088833,NA,NA,NA
"max.spread_y",1.23673692088834,NA,NA,NA
