"","00","01","10","11"
"EV_n",0.723344937018767,0.747294740580272,0.720312137120861,0.72376940290328
"EV_y",0.276655062981232,0.252705259419727,0.27968786287914,0.27623059709672
"SD_n",0.00908335704119776,0.0146620940017448,0.00797018928084794,0.0192514175780055
"SD_y",0.00908335704119776,0.0146620940017448,0.00797018928084794,0.0192514175780055
"post.theta_n",1753.70947768184,655.709477681839,2283.70947768184,389.709477681839
"post.theta_y",670.734778345819,221.734778345819,886.734778345819,148.734778345819
"opt.theta_n",178.709477681839,NA,NA,NA
"opt.theta_y",66.734778345819,NA,NA,NA
"max.spread_n",1.6168529958237,NA,NA,NA
"max.spread_y",1.61685299582371,NA,NA,NA
