"","00","01","10","11"
"EV_n",0.72554007243309,0.716678763783897,0.729136924250881,0.718647342997059
"EV_y",0.27445992756691,0.283321236216103,0.270863075749119,0.281352657002941
"SD_n",0.00875067127853082,0.0122121545578864,0.00895734150190946,0.0126102725289119
"SD_y",0.00875067127853082,0.0122121545578864,0.00895734150190946,0.0126102725289119
"post.theta_n",1886.04468013223,975.044680132225,1794.04468013223,913.044680132225
"post.theta_y",713.459815611749,385.459815611749,666.459815611749,357.459815611749
"opt.theta_n",300.044680132225,NA,NA,NA
"opt.theta_y",115.459815611749,NA,NA,NA
"max.spread_n",0.822592913878656,NA,NA,NA
"max.spread_y",0.822592913878656,NA,NA,NA
