"","00","01","10","11"
"EV_n",0.586366168792246,0.587712289725568,0.571980983900735,0.583810541069879
"EV_y",0.413633831207754,0.412287710274432,0.428019016099265,0.416189458930121
"SD_n",0.00863472456053012,0.0108375191618444,0.0136965815980623,0.0161115295718372
"SD_y",0.00863472456053012,0.0108375191618444,0.0136965815980623,0.0161115295718372
"post.theta_n",1906.8799862348,1211.8799862348,745.879986234797,545.879986234797
"post.theta_y",1345.14935604879,850.149356048795,558.149356048795,389.149356048795
"opt.theta_n",221.879986234797,NA,NA,NA
"opt.theta_y",159.149356048795,NA,NA,NA
"max.spread_n",0.900700829556051,NA,NA,NA
"max.spread_y",0.900700829556048,NA,NA,NA
