"","AA","AB","BA","BB"
"EV_absent",0.742850551272187,0.746748075069687,0.709179186869537,0.729186978904528
"EV_present",0.257149448727813,0.253251924930313,0.290820813130463,0.270813021095472
"SD_absent",0.0107785654668131,0.015679514076658,0.00813272312728435,0.0120577429002091
"SD_present",0.0107785654668131,0.015679514076658,0.00813272312728435,0.0120577429002091
"post.theta_absent",1220.68148847155,573.681488471548,2210.68148847155,989.681488471548
"post.theta_present",422.55817310108,194.55817310108,906.55817310108,367.55817310108
"opt.theta_absent",156.681488471548,NA,NA,NA
"opt.theta_present",57.5581731010801,NA,NA,NA
"max.spread_absent",2.49370545871657,NA,NA,NA
"max.spread_present",2.49370545871657,NA,NA,NA
