"","AA","AB","BA","BB"
"EV_absent",0.740416930024599,0.773780216280661,0.715008890197712,0.711376522852079
"EV_present",0.259583069975401,0.226219783719339,0.284991109802288,0.288623477147921
"SD_absent",0.0102367728268368,0.0225212325471944,0.00750464565428352,0.0181377438751011
"SD_present",0.0102367728268368,0.0225212325471945,0.00750464565428352,0.0181377438751011
"post.theta_absent",1357.26941522749,266.269415227488,2586.26941522749,443.269415227488
"post.theta_present",475.84563142926,77.8456314292597,1030.84563142926,179.84563142926
"opt.theta_absent",71.2694152274883,NA,NA,NA
"opt.theta_present",25.8456314292597,NA,NA,NA
"max.spread_absent",2.47576065346737,NA,NA,NA
"max.spread_present",2.47576065346737,NA,NA,NA
