"","AA","AB","BA","BB"
"EV_absent",0.593057733689121,0.584862846495306,0.563655121912666,0.545417679990379
"EV_present",0.406942266310879,0.415137153504694,0.436344878087334,0.45458232000962
"SD_absent",0.00990809851056338,0.00870735672634607,0.0231385046127279,0.0209226478569351
"SD_present",0.00990809851056338,0.00870735672634607,0.0231385046127279,0.0209226478569351
"post.theta_absent",1457.36864060397,1872.36864060397,258.368640603967,308.368640603967
"post.theta_present",1000.01207937821,1329.01207937821,200.012079378205,257.012079378205
"opt.theta_absent",93.3686406039665,NA,NA,NA
"opt.theta_present",70.0120793782052,NA,NA,NA
"max.spread_absent",2.05787587914554,NA,NA,NA
"max.spread_present",2.05787587914554,NA,NA,NA
