"","AA","AB","BA","BB"
"EV_absent",0.767088589527924,0.778417813292835,0.755057540318378,0.744227709289725
"EV_present",0.232911410472076,0.221582186707165,0.244942459681622,0.255772290710275
"SD_absent",0.00993719205448172,0.0111143869465394,0.00905566959620185,0.0109855920128284
"SD_present",0.00993719205448172,0.0111143869465394,0.00905566959620185,0.0109855920128284
"post.theta_absent",1387.12098508116,1086.12098508116,1702.12098508116,1173.12098508116
"post.theta_present",421.172090865662,309.172090865662,552.172090865662,403.172090865662
"opt.theta_absent",191.120985081155,NA,NA,NA
"opt.theta_present",60.1720908656624,NA,NA,NA
"max.spread_absent",2.18784315513986,NA,NA,NA
"max.spread_present",2.18784315513986,NA,NA,NA
