"","00","01","10","11"
"EV_n",0.77168900135753,0.751480303264188,0.76322738119353,0.757996579669213
"EV_y",0.22831099864247,0.248519696735812,0.23677261880647,0.242003420330787
"SD_n",0.0127534603658416,0.0118355858721024,0.00904223604382649,0.00807788472993993
"SD_y",0.0127534603658416,0.0118355858721024,0.00904223604382649,0.00807788472993994
"post.theta_n",835.130342793296,1001.1303427933,1686.1303427933,2130.1303427933
"post.theta_y",247.080679165242,331.080679165242,523.080679165242,680.080679165242
"opt.theta_n",267.130342793296,NA,NA,NA
"opt.theta_y",84.0806791652418,NA,NA,NA
"max.spread_n",1.16147343865962,NA,NA,NA
"max.spread_y",1.16147343865962,NA,NA,NA
