"","AA","AB","BA","BB"
"EV_absent",0.769789502770732,0.746961821295923,0.769199878471868,0.724304654636349
"EV_present",0.230210497229268,0.253038178704077,0.230800121528132,0.275695345363651
"SD_absent",0.0104217376517127,0.0116458535139393,0.00785182566975762,0.0160145547078461
"SD_present",0.0104217376517127,0.0116458535139393,0.00785182566975762,0.0160145547078461
"post.theta_absent",1255.22783837464,1040.22783837464,2214.22783837464,563.227838374636
"post.theta_present",375.383950765964,352.383950765964,664.383950765964,214.383950765964
"opt.theta_absent",122.227838374636,NA,NA,NA
"opt.theta_present",40.3839507659641,NA,NA,NA
"max.spread_absent",2.5171356126676,NA,NA,NA
"max.spread_present",2.5171356126676,NA,NA,NA
