"","00","01","10","11"
"EV_n",0.760991560910126,0.763991519869174,0.759390367491804,0.757433276907926
"EV_y",0.239008439089874,0.236008480130826,0.240609632508196,0.242566723092074
"SD_n",0.00864042760519468,0.0121707524283639,0.00808063449421072,0.011529058391307
"SD_y",0.00864042760519468,0.0121707524283639,0.00808063449421072,0.011529058391307
"post.theta_n",1853.2079115302,929.207911530198,2124.2079115302,1046.2079115302
"post.theta_y",582.046310361317,287.046310361317,673.046310361317,335.046310361317
"opt.theta_n",342.207911530198,NA,NA,NA
"opt.theta_y",108.046310361317,NA,NA,NA
"max.spread_n",0.39119967641124,NA,NA,NA
"max.spread_y",0.391199676411248,NA,NA,NA
