"","00","01","10","11"
"EV_n",0.765199474428985,0.756322594107213,0.752452270401583,0.767125114606583
"EV_y",0.234800525571015,0.243677405892786,0.247547729598417,0.232874885393417
"SD_n",0.00909614377620568,0.0079370915830402,0.0129048117900372,0.011531244724942
"SD_y",0.00909614377620568,0.0079370915830402,0.0129048117900372,0.011531244724942
"post.theta_n",1660.8626334314,2211.8626334314,840.862633431398,1029.8626334314
"post.theta_y",509.633673653476,712.633673653476,276.633673653476,312.633673653476
"opt.theta_n",289.862633431398,NA,NA,NA
"opt.theta_y",91.633673653476,NA,NA,NA
"max.spread_n",0.847838547057732,NA,NA,NA
"max.spread_y",0.847838547057734,NA,NA,NA
