"","AA","AB","BA","BB"
"EV_absent",0.728741884385173,0.723466630632159,0.715649084160682,0.754419306558962
"EV_present",0.271258115614827,0.276533369367841,0.284350915839318,0.245580693441038
"SD_absent",0.00886448239827719,0.0178110631099183,0.00825854714746271,0.016390419458255
"SD_present",0.00886448239827719,0.0178110631099183,0.00825854714746271,0.016390419458255
"post.theta_absent",1832.52862568646,455.528625686456,2134.52862568646,519.528625686456
"post.theta_present",682.118418695423,174.118418695423,848.118418695423,169.118418695423
"opt.theta_absent",143.528625686456,NA,NA,NA
"opt.theta_present",53.1184186954234,NA,NA,NA
"max.spread_absent",2.1124204848006,NA,NA,NA
"max.spread_present",2.1124204848006,NA,NA,NA
