"","00","01","10","11"
"EV_n",0.717897658602205,0.727871340787126,0.730233257572966,0.730954397595588
"EV_y",0.282102341397795,0.272128659212874,0.269766742427034,0.269045602404412
"SD_n",0.00863892930594872,0.00802244588208384,0.015926491011157,0.0150208304138182
"SD_y",0.00863892930594872,0.00802244588208384,0.015926491011157,0.0150208304138182
"post.theta_n",1947.38514353789,2239.38514353789,566.385143537895,636.385143537895
"post.theta_y",765.237080818685,837.237080818685,209.237080818685,234.237080818685
"opt.theta_n",255.385143537895,NA,NA,NA
"opt.theta_y",96.2370808186848,NA,NA,NA
"max.spread_n",0.84598486907348,NA,NA,NA
"max.spread_y",0.84598486907348,NA,NA,NA
