"","AA","AB","BA","BB"
"EV_absent",0.593461470435499,0.570190955703381,0.563745892536655,0.601933240599325
"EV_present",0.406538529564501,0.429809044296619,0.436254107463345,0.398066759400675
"SD_absent",0.00789692985599526,0.0168534854143228,0.0123639929102135,0.0225355110277368
"SD_present",0.00789692985599526,0.0168534854143228,0.0123639929102135,0.0225355110277368
"post.theta_absent",2295.39767814673,491.397678146728,906.397678146728,283.397678146728
"post.theta_present",1572.41479578237,370.414795782371,701.414795782371,187.414795782371
"opt.theta_absent",113.397678146728,NA,NA,NA
"opt.theta_present",81.4147957823714,NA,NA,NA
"max.spread_absent",2.02550331175258,NA,NA,NA
"max.spread_present",2.02550331175258,NA,NA,NA
