"","00","01","10","11"
"EV_n",0.583428867521714,0.579348927091105,0.604169397157788,0.587656585353561
"EV_y",0.416571132478286,0.420651072908895,0.395830602842212,0.412343414646439
"SD_n",0.00931544879014403,0.00954713871048939,0.0161781085760512,0.0164845597805994
"SD_y",0.00931544879014403,0.00954713871048939,0.0161781085760512,0.0164845597805994
"post.theta_n",1633.43681647799,1548.43681647799,551.436816477985,523.436816477985
"post.theta_y",1166.2820651339,1124.2820651339,361.282065133904,367.282065133904
"opt.theta_n",183.436816477985,NA,NA,NA
"opt.theta_y",128.282065133904,NA,NA,NA
"max.spread_n",1.32128669425969,NA,NA,NA
"max.spread_y",1.3212866942597,NA,NA,NA
