"","AA","AB","BA","BB"
"EV_absent",0.71193838672357,0.741589569697592,0.727768139934819,0.716245659418564
"EV_present",0.28806161327643,0.258410430302408,0.272231860065181,0.283754340581436
"SD_absent",0.0101776093843938,0.010091186780579,0.0108245821163757,0.0111326308830028
"SD_present",0.0101776093843938,0.010091186780579,0.0108245821163757,0.0111326308830028
"post.theta_absent",1408.83210780829,1394.83210780829,1229.83210780829,1173.83210780829
"post.theta_present",570.035915156328,486.035915156328,460.035915156328,465.035915156328
"opt.theta_absent",209.832107808292,NA,NA,NA
"opt.theta_present",80.0359151563275,NA,NA,NA
"max.spread_absent",2.06883149793078,NA,NA,NA
"max.spread_present",2.06883149793078,NA,NA,NA
