"","00","01","10","11"
"EV_n",0.757330238041774,0.766438830797933,0.731796732328016,0.766277955317992
"EV_y",0.242669761958226,0.233561169202067,0.268203267671984,0.233722044682008
"SD_n",0.0129124711069153,0.00862159858556025,0.0135546939618523,0.008720150894588
"SD_y",0.0129124711069153,0.00862159858556025,0.0135546939618523,0.008720150894588
"post.theta_n",834.014015788123,1845.01401578812,781.014015788123,1804.01401578812
"post.theta_y",267.241386273506,562.241386273506,286.241386273506,550.241386273506
"opt.theta_n",170.014015788123,NA,NA,NA
"opt.theta_y",55.2413862735059,NA,NA,NA
"max.spread_n",2.15646504471517,NA,NA,NA
"max.spread_y",2.15646504471517,NA,NA,NA
