"","00","01","10","11"
"EV_n",0.579787690694692,0.578324125016137,0.600774160677188,0.583602329625511
"EV_y",0.420212309305308,0.421675874983863,0.399225839322812,0.416397670374489
"SD_n",0.00941838434151298,0.0105033165716105,0.0119181835307048,0.0189385699156571
"SD_y",0.00941838434151298,0.0105033165716105,0.0119181835307048,0.0189385699156571
"post.theta_n",1591.82668275267,1277.82668275267,1013.82668275267,394.826682752673
"post.theta_y",1153.70708469481,931.707084694807,673.707084694807,281.707084694807
"opt.theta_n",188.826682752673,NA,NA,NA
"opt.theta_y",133.707084694807,NA,NA,NA
"max.spread_n",1.41320251925195,NA,NA,NA
"max.spread_y",1.41320251925194,NA,NA,NA
