"","AA","AB","BA","BB"
"EV_absent",0.761614975210049,0.769229106248619,0.714832357562472,0.785959439378406
"EV_present",0.238385024789951,0.230770893751381,0.285167642437528,0.214040560621594
"SD_absent",0.00685850040929117,0.0106072555035764,0.0179634179466379,0.0228314415890232
"SD_present",0.00685850040929117,0.0106072555035764,0.0179634179466379,0.0228314415890232
"post.theta_absent",2938.86101151199,1212.86101151199,450.861011511992,252.861011511992
"post.theta_present",919.861712133866,363.861712133866,179.861712133866,68.8617121338656
"opt.theta_absent",67.8610115119918,NA,NA,NA
"opt.theta_present",21.8617121338656,NA,NA,NA
"max.spread_absent",2.60753034104903,NA,NA,NA
"max.spread_present",2.60753034104903,NA,NA,NA
