"","AA","AB","BA","BB"
"EV_absent",0.593710717309916,0.566039721549023,0.536043307527798,0.599428115541264
"EV_present",0.406289282690085,0.433960278450977,0.463956692472202,0.400571884458736
"SD_absent",0.00726633148195859,0.0159087497086031,0.0191022667056873,0.0328458114193536
"SD_present",0.00726633148195859,0.0159087497086031,0.0191022667056873,0.0328458114193536
"post.theta_absent",2711.81250951663,548.812509516631,364.812509516631,132.812509516631
"post.theta_present",1855.75285599297,420.752855992969,315.752855992969,88.7528559929689
"opt.theta_absent",58.8125095166308,NA,NA,NA
"opt.theta_present",43.7528559929689,NA,NA,NA
"max.spread_absent",2.82163088339973,NA,NA,NA
"max.spread_present",2.82163088339973,NA,NA,NA
