"","00","01","10","11"
"EV_n",0.585462306485707,0.576347938415142,0.606165397955461,0.590523967199009
"EV_y",0.414537693514293,0.423652061584858,0.393834602044539,0.409476032800991
"SD_n",0.0113458978588341,0.00894253864925409,0.0161940436693045,0.0131736909021762
"SD_y",0.0113458978588341,0.00894253864925409,0.0161940436693045,0.0131736909021762
"post.theta_n",1103.19872044798,1759.19872044798,551.198720447978,822.198720447978
"post.theta_y",781.121940723246,1293.12194072325,358.121940723246,570.121940723246
"opt.theta_n",178.198720447978,NA,NA,NA
"opt.theta_y",124.121940723246,NA,NA,NA
"max.spread_n",1.61183452094325,NA,NA,NA
"max.spread_y",1.61183452094325,NA,NA,NA
