"","AA","AB","BA","BB"
"EV_absent",0.759119860784415,0.77954389365879,0.746417758762379,0.80138918367728
"EV_present",0.240880139215585,0.22045610634121,0.253582241237621,0.19861081632272
"SD_absent",0.00650118183743669,0.0152868988223149,0.0129285664633629,0.0241723699020394
"SD_present",0.00650118183743669,0.0152868988223149,0.0129285664633629,0.0241723699020394
"post.theta_absent",3283.49742992672,572.497429926716,844.497429926716,217.497429926716
"post.theta_present",1041.90307604056,161.90307604056,286.90307604056,53.9030760405601
"opt.theta_absent",83.4974299267161,NA,NA,NA
"opt.theta_present",24.9030760405601,NA,NA,NA
"max.spread_absent",2.00533334382916,NA,NA,NA
"max.spread_present",2.00533334382915,NA,NA,NA
