"","AA","AB","BA","BB"
"EV_absent",0.773929446711207,0.738199061751113,0.770155341243257,0.742707280989356
"EV_present",0.226070553288793,0.261800938248887,0.229844658756743,0.257292719010644
"SD_absent",0.0106223707591356,0.0141253093735067,0.00819687367795971,0.0106983087610524
"SD_present",0.0106223707591356,0.0141253093735067,0.0081968736779597,0.0106983087610524
"post.theta_absent",1199.28846818077,714.288468180774,2028.28846818077,1239.28846818077
"post.theta_present",350.321090257814,253.321090257814,605.321090257814,429.321090257814
"opt.theta_absent",149.288468180774,NA,NA,NA
"opt.theta_present",48.3210902578136,NA,NA,NA
"max.spread_absent",2.07097199237256,NA,NA,NA
"max.spread_present",2.07097199237256,NA,NA,NA
