"","00","01","10","11"
"EV_n",0.775314683760654,0.772341535262274,0.755835558284421,0.751027243980894
"EV_y",0.224685316239346,0.227658464737726,0.244164441715579,0.248972756019106
"SD_n",0.0113719600562008,0.0119852731187439,0.00882422529566623,0.00908785205297048
"SD_y",0.0113719600562008,0.0119852731187439,0.00882422529566623,0.00908785205297048
"post.theta_n",1043.60832109249,944.608321092493,1790.60832109249,1699.60832109249
"post.theta_y",302.436508125089,278.436508125089,578.436508125089,563.436508125089
"opt.theta_n",223.608321092493,NA,NA,NA
"opt.theta_y",69.4365081250892,NA,NA,NA
"max.spread_n",1.66842030815956,NA,NA,NA
"max.spread_y",1.66842030815956,NA,NA,NA
