"","00","01","10","11"
"EV_n",0.713873456920142,0.730149000869362,0.719758142122735,0.719930150597727
"EV_y",0.286126543079858,0.269850999130638,0.280241857877265,0.280069849402273
"SD_n",0.0114255996173672,0.00728198004527446,0.0164580853952132,0.0118716033357478
"SD_y",0.0114255996173672,0.00728198004527446,0.0164580853952132,0.0118716033357478
"post.theta_n",1116.2589697466,2712.2589697466,535.258969746599,1029.2589697466
"post.theta_y",447.406073302438,1002.40607330244,208.406073302438,400.406073302438
"opt.theta_n",256.258969746599,NA,NA,NA
"opt.theta_y",99.4060733024381,NA,NA,NA
"max.spread_n",1.20124837412098,NA,NA,NA
"max.spread_y",1.20124837412097,NA,NA,NA
