"","AA","AB","BA","BB"
"EV_absent",0.741675872256173,0.754357963410215,0.717908012807703,0.709812237538537
"EV_present",0.258324127743827,0.245642036589785,0.282091987192297,0.290187762461463
"SD_absent",0.0102953913665796,0.0190883230923325,0.00866450967783446,0.0110676327260326
"SD_present",0.0102953913665796,0.0190883230923325,0.00866450967783446,0.0110676327260326
"post.theta_absent",1339.88406180793,382.884061807931,1935.88406180793,1192.88406180793
"post.theta_present",466.678766954468,124.678766954468,760.678766954468,487.678766954468
"opt.theta_absent",120.884061807931,NA,NA,NA
"opt.theta_present",44.6787669544678,NA,NA,NA
"max.spread_absent",2.10796802086352,NA,NA,NA
"max.spread_present",2.10796802086352,NA,NA,NA
