"","00","01","10","11"
"EV_n",0.725486222050753,0.734106190903016,0.718888537139244,0.713855539518165
"EV_y",0.274513777949248,0.265893809096984,0.281111462860756,0.286144460481835
"SD_n",0.00847299762273292,0.0104804501703152,0.0107397200275191,0.013101154471227
"SD_y",0.00847299762273293,0.0104804501703152,0.0107397200275191,0.013101154471227
"post.theta_n",2011.83209899238,1303.83209899238,1258.83209899238,848.83209899238
"post.theta_y",761.248957330753,472.248957330753,492.248957330753,340.248957330753
"opt.theta_n",263.83209899238,NA,NA,NA
"opt.theta_y",101.248957330753,NA,NA,NA
"max.spread_n",1.20702193122735,NA,NA,NA
"max.spread_y",1.20702193122735,NA,NA,NA
