"","AA","AB","BA","BB"
"EV_absent",0.769995773938355,0.722459918084829,0.753076866314813,0.781901149923018
"EV_present",0.230004226061645,0.277540081915171,0.246923133685187,0.218098850076982
"SD_absent",0.0116739302219288,0.0179901474980735,0.00767286022868707,0.0108166363779156
"SD_present",0.0116739302219288,0.0179901474980735,0.00767286022868707,0.0108166363779156
"post.theta_absent",999.871048373489,446.871048373489,2377.87104837349,1138.87104837349
"post.theta_present",298.669907584456,171.669907584456,779.669907584456,317.669907584456
"opt.theta_absent",94.8710483734894,NA,NA,NA
"opt.theta_present",30.6699075844563,NA,NA,NA
"max.spread_absent",2.83167471705987,NA,NA,NA
"max.spread_present",2.83167471705987,NA,NA,NA
