"","AA","AB","BA","BB"
"EV_absent",0.735743553855296,0.703664433881486,0.721578184069364,0.733127952149794
"EV_present",0.264256446144704,0.296335566118514,0.278421815930635,0.266872047850206
"SD_absent",0.0142602462290673,0.0111538870258032,0.012234966420396,0.00797650491769441
"SD_present",0.0142602462290673,0.0111538870258032,0.012234966420396,0.00797650491769441
"post.theta_absent",702.700065440419,1178.70006544042,967.700065440419,2253.70006544042
"post.theta_present",252.388241834951,496.388241834951,373.388241834951,820.388241834951
"opt.theta_absent",183.700065440419,NA,NA,NA
"opt.theta_present",70.3882418349505,NA,NA,NA
"max.spread_absent",2.14865462785391,NA,NA,NA
"max.spread_present",2.1486546278539,NA,NA,NA
