"","AA","AB","BA","BB"
"EV_absent",0.715409805483639,0.728368064641203,0.732168186606128,0.760377798416075
"EV_present",0.284590194516361,0.271631935358797,0.267831813393872,0.239622201583925
"SD_absent",0.00776270471850103,0.0160535900755673,0.00974088822935905,0.0191144477514182
"SD_present",0.00776270471850103,0.0160535900755673,0.00974088822935906,0.0191144477514182
"post.theta_absent",2416.43444530208,558.434445302085,1512.43444530208,378.434445302085
"post.theta_present",961.25820970493,208.25820970493,553.25820970493,119.25820970493
"opt.theta_absent",124.434445302085,NA,NA,NA
"opt.theta_present",45.25820970493,NA,NA,NA
"max.spread_absent",2.17967440428599,NA,NA,NA
"max.spread_present",2.17967440428599,NA,NA,NA
