"","AA","AB","BA","BB"
"EV_absent",0.766799345191515,0.731894815427074,0.753738096067041,0.757037177859585
"EV_present",0.233200654808485,0.268105184572926,0.246261903932959,0.242962822140415
"SD_absent",0.00660612766594589,0.0159585824165935,0.0109168325222401,0.0214038955949509
"SD_present",0.00660612766594589,0.0159585824165935,0.0109168325222401,0.0214038955949509
"post.theta_absent",3141.18347565662,563.183475656624,1173.18347565662,303.183475656624
"post.theta_present",955.303428452673,206.303428452673,383.303428452673,97.3034284526726
"opt.theta_absent",149.183475656624,NA,NA,NA
"opt.theta_present",49.3034284526726,NA,NA,NA
"max.spread_absent",2.02088960297244,NA,NA,NA
"max.spread_present",2.02088960297244,NA,NA,NA
