"","00","01","10","11"
"EV_n",0.595105812910689,0.580957992928714,0.580651362480479,0.584359349758349
"EV_y",0.404894187089311,0.419042007071286,0.419348637519521,0.415640650241651
"SD_n",0.0120311695905499,0.0201997207974024,0.00776379519721087,0.0151469462393957
"SD_y",0.0120311695905499,0.0201997207974024,0.00776379519721087,0.0151469462393957
"post.theta_n",990.041174923485,346.041174923485,2345.04117492348,618.041174923485
"post.theta_y",673.597716589185,249.597716589185,1693.59771658919,439.597716589185
"opt.theta_n",194.041174923485,NA,NA,NA
"opt.theta_y",137.597716589185,NA,NA,NA
"max.spread_n",1.00947968439254,NA,NA,NA
"max.spread_y",1.00947968439253,NA,NA,NA
