"","AA","AB","BA","BB"
"EV_absent",0.725769016889971,0.692698055496156,0.725616685688455,0.73930485962153
"EV_present",0.274230983110029,0.307301944503844,0.274383314311545,0.26069514037847
"SD_absent",0.0110072046643256,0.0144909816011818,0.0088627470211177,0.0109184805800265
"SD_present",0.0110072046643256,0.0144909816011818,0.0088627470211177,0.0109184805800265
"post.theta_absent",1191.50214437367,701.502144373672,1838.50214437367,1194.50214437367
"post.theta_present",450.207706343622,311.207706343622,695.207706343622,421.207706343622
"opt.theta_absent",139.502144373672,NA,NA,NA
"opt.theta_present",54.2077063436223,NA,NA,NA
"max.spread_absent",2.56872874604029,NA,NA,NA
"max.spread_present",2.56872874604029,NA,NA,NA
