"","AA","AB","BA","BB"
"EV_absent",0.589840110421704,0.586712495507778,0.610681757544926,0.561083230358228
"EV_present",0.410159889578296,0.413287504492222,0.389318242455074,0.438916769641772
"SD_absent",0.0129328667072445,0.00832415301202662,0.020361935523731,0.0139393484431827
"SD_present",0.0129328667072445,0.00832415301202662,0.020361935523731,0.0139393484431827
"post.theta_absent",852.573505932054,2052.57350593205,349.573505932054,710.573505932054
"post.theta_present",592.858045548075,1445.85804554808,222.858045548075,555.858045548075
"opt.theta_absent",110.573505932054,NA,NA,NA
"opt.theta_present",77.8580455480753,NA,NA,NA
"max.spread_absent",2.00997591341554,NA,NA,NA
"max.spread_present",2.00997591341554,NA,NA,NA
