"","AA","AB","BA","BB"
"EV_absent",0.772464917070836,0.738656651929965,0.758823181606023,0.762091114744571
"EV_present",0.227535082929164,0.261343348070035,0.241176818393977,0.237908885255429
"SD_absent",0.00861399294246819,0.0115833794578319,0.00961951217036114,0.011815361643612
"SD_present",0.00861399294246819,0.0115833794578319,0.00961951217036114,0.011815361643612
"post.theta_absent",1828.99909874582,1061.99909874582,1499.99909874582,988.999098745823
"post.theta_present",538.74480563929,375.74480563929,476.74480563929,308.74480563929
"opt.theta_absent",198.999098745823,NA,NA,NA
"opt.theta_present",63.7448056392901,NA,NA,NA
"max.spread_absent",2.34206800836522,NA,NA,NA
"max.spread_present",2.34206800836521,NA,NA,NA
