"","AA","AB","BA","BB"
"EV_absent",0.752902236942101,0.740526933901287,0.723170647884968,0.71175049813336
"EV_present",0.247097763057898,0.259473066098713,0.276829352115032,0.28824950186664
"SD_absent",0.0160280854937831,0.0107809499883104,0.0123565142775644,0.00809716856488801
"SD_present",0.0160280854937831,0.0107809499883104,0.0123565142775644,0.00809716856488801
"post.theta_absent",544.480794182123,1223.48079418212,947.480794182123,2226.48079418212
"post.theta_present",178.695160764593,428.695160764593,362.695160764593,901.695160764593
"opt.theta_absent",143.480794182123,NA,NA,NA
"opt.theta_present",52.695160764593,NA,NA,NA
"max.spread_absent",2.291647411357,NA,NA,NA
"max.spread_present",2.29164741135701,NA,NA,NA
