"","AA","AB","BA","BB"
"EV_absent",0.753095506619376,0.75838998294026,0.792588907507981,0.760723557866411
"EV_present",0.246904493380624,0.24161001705974,0.207411092492019,0.239276442133589
"SD_absent",0.00842450912438756,0.00858364803076245,0.0139650981600733,0.0148364087217913
"SD_present",0.00842450912438756,0.00858364803076245,0.0139650981600733,0.0148364087217913
"post.theta_absent",1972.30510644556,1885.30510644556,667.305106445558,628.305106445558
"post.theta_present",646.6258114923,600.6258114923,174.6258114923,197.6258114923
"opt.theta_absent",142.305106445558,NA,NA,NA
"opt.theta_present",43.6258114922997,NA,NA,NA
"max.spread_absent",2.42151252109092,NA,NA,NA
"max.spread_present",2.42151252109091,NA,NA,NA
